excise_tax_nbr,major,minor,sale_date,sale_month,sale_year,sale_price,year_built,year_renovated,lon,lat
2950155,865010,40,2018-08-24,8,2018,415500,1990,0,-122.0899666,47.3616182
2952053,397170,420,2018-09-07,9,2018,515000,1960,0,-122.3203448,47.77393439999999
2925915,351050,190,2018-04-18,4,2018,349100,1962,0,-122.3564401,47.49899749999999
2951233,811860,240,2018-08-28,8,2018,540000,1916,0,-122.3839694,47.508766
2931827,143240,740,2018-05-17,5,2018,441680,1958,0,-122.1798548,47.45143969999999
2927091,395590,920,2018-04-18,4,2018,675000,2001,0,-122.1890359,47.4800643
2929605,387654,40,2018-05-07,5,2018,310000,1983,0,-122.3006483,47.26149600000001
2951533,948593,280,2018-09-05,9,2018,440000,1981,0,-122.096902,47.3437607
2940294,717120,285,2018-07-03,7,2018,850000,1912,0,-122.2964988,47.6701693
2928594,935290,525,2018-05-01,5,2018,275000,1923,0,-122.3594941,47.5196119
2960718,612700,860,2018-10-26,10,2018,930000,2004,0,-122.006012,47.589467
2948146,530320,30,2018-08-08,8,2018,650000,1947,0,-122.359187,47.7136971
2961733,733470,120,2018-11-02,11,2018,425000,1978,0,-121.7497203,47.4655585
2926728,560801,510,2018-04-25,4,2018,1315000,1999,0,-122.0954764,47.5502669
2942898,358523,30,2018-07-12,7,2018,841000,1968,0,-122.1704317,47.6747446
2965025,170290,1120,2018-11-29,11,2018,745000,1905,0,-122.2815049,47.5584657
2926937,338832,30,2018-04-19,4,2018,478000,1973,0,-122.2059502,47.4317782
2936583,9800,720,2018-06-14,6,2018,1300000,2001,0,-121.969878,47.584895
2958513,329573,30,2018-10-19,10,2018,1075000,1996,0,-122.1872398,47.6951326
2965280,34940,20,2018-11-30,11,2018,349950,1980,0,-121.9976622,47.1983132
2958542,336340,555,2018-10-17,10,2018,1010000,1917,0,-122.3517009,47.6812379
2927016,259765,900,2018-04-23,4,2018,865000,1986,0,-122.056302,47.5179062
2947868,418790,70,2018-08-13,8,2018,473000,1961,0,-122.2527402,47.4887611
2938473,82206,9029,2018-06-21,6,2018,725000,1962,2015,-122.0705649,47.412603
2969093,402410,1276,2018-12-27,12,2018,780000,2003,0,-122.3106598,47.7565676
2940124,242206,9055,2018-06-26,6,2018,692000,1981,0,-121.9801589,47.3828228
2925053,918370,2310,2018-04-13,4,2018,518665,1994,0,-122.2261263,47.375018
2951546,941461,200,2018-08-22,8,2018,670000,1969,0,-122.0487779,47.5209351
2969116,778710,430,2018-12-31,12,2018,720000,1996,0,-121.7790079,47.4873568
2965002,613840,320,2018-11-29,11,2018,747750,1964,0,-122.1154668,47.6859011
2955397,446340,160,2018-09-26,9,2018,345000,1944,0,-122.2405074,47.3106964
2954047,329575,80,2018-09-21,9,2018,495000,1998,0,-122.1817721,47.3818993
2945705,930730,285,2018-07-25,7,2018,695000,1926,0,-122.3675482,47.6696365
2926408,510453,1080,2018-04-18,4,2018,489950,2005,0,-122.0025826,47.3513832
2951824,785209,800,2018-09-07,9,2018,674000,2001,0,-121.8751388,47.5346966
2955119,600350,730,2018-09-24,9,2018,745000,2006,0,-122.317986,47.6178172
2932317,758270,60,2018-05-25,5,2018,1100000,1937,1961,-122.2802167,47.66441100000001
2957546,144510,110,2018-10-01,10,2018,410000,2001,0,-122.3033488,47.2755881
2939187,220750,565,2018-06-12,6,2018,1975000,1909,0,-122.318237,47.6374042
2915784,510140,5562,2018-02-14,2,2018,500000,1938,0,-122.3116267,47.7020106
2929313,109975,120,2018-05-08,5,2018,365000,1975,0,-122.3767718,47.3051502
2927710,329820,330,2018-04-26,4,2018,665000,1959,0,-122.1207422,47.6199103
2925802,404010,40,2018-04-11,4,2018,780000,1962,0,-122.1480964,47.6127232
2961386,932480,615,2018-11-02,11,2018,1125000,1941,1987,-122.2871503,47.73077259999999
2936222,24900,145,2018-06-11,6,2018,1435000,1953,0,-122.1993953,47.6339528
2963858,934540,575,2018-11-15,11,2018,808000,1908,2018,-122.38098,47.57958300000001
2961226,522930,340,2018-11-01,11,2018,449000,1983,0,-122.1078343,47.4956324
2946748,722400,250,2018-08-06,8,2018,377000,1906,2012,-122.2019439,47.4857855
2960455,247300,2310,2018-10-16,10,2018,517000,1967,0,-122.1456052,47.4483481
2953492,751850,6635,2018-09-14,9,2018,865000,1919,2005,-122.384567,47.6810733
2939532,322604,9216,2018-06-16,6,2018,787000,1942,0,-122.3210728,47.7020797
2938087,500000,55,2018-06-22,6,2018,210000,1942,0,-122.3016043,47.494367
2945941,162606,9031,2018-07-30,7,2018,425000,1975,0,-122.0508018,47.7462897
2960089,115000,970,2018-10-24,10,2018,965000,1988,0,-122.0177127,47.5623768
2964710,252603,9223,2018-11-27,11,2018,1000000,1998,0,-122.372561,47.7166568
2939908,401280,60,2018-06-28,6,2018,370000,1961,0,-122.2782428,47.3171603
2935507,162405,9348,2018-06-01,6,2018,1955000,2003,0,-122.1650241,47.567804
2934790,291661,150,2018-06-01,6,2018,373000,1983,0,-122.0763667,47.3654413
2950502,952700,180,2018-08-22,8,2018,890000,1976,0,-122.2330629,47.7094298
2933440,713820,330,2018-05-22,5,2018,385000,1994,0,-122.0119866,47.1950786
2934060,541651,120,2018-05-30,5,2018,480000,2005,0,-122.035942,47.36076
2958971,177435,180,2018-10-19,10,2018,615000,1977,0,-122.0771307,47.7459211
2951195,723730,650,2018-09-04,9,2018,382500,2004,0,-122.1246129,47.3714156
2940958,261670,90,2018-07-09,7,2018,295000,1987,0,-122.2735587,47.3315704
2968557,288620,125,2018-12-19,12,2018,845000,1998,0,-122.3388483,47.68653
2965887,808103,220,2018-11-30,11,2018,1360000,1988,0,-122.1326514,47.55004599999999
2969438,144630,160,2018-12-27,12,2018,785000,1990,0,-122.1643866,47.7758708
2942973,277160,3831,2018-07-18,7,2018,1020000,1956,0,-122.3906566,47.6382472
2927628,723020,860,2018-04-23,4,2018,780000,1964,0,-122.1037817,47.4703592
2939453,383271,890,2018-06-24,6,2018,364500,1977,0,-122.2766847,47.3656236
2930866,616390,1161,2018-05-14,5,2018,540000,1954,0,-122.3208856,47.7544
2963333,335340,1302,2018-11-13,11,2018,400000,1934,2004,-122.2546792,47.2649182
2958007,611650,430,2018-10-15,10,2018,800000,1969,0,-122.3528351,47.449831
2919890,390490,1520,2018-03-15,3,2018,755000,1985,0,-122.0170252,47.566197
2927572,727610,51,2018-04-20,4,2018,725000,1980,0,-122.3422766,47.76191590000001
2932907,154580,6410,2018-05-23,5,2018,350000,1979,0,-122.044751,47.3659538
2957031,143870,40,2018-10-05,10,2018,2275000,1968,0,-122.210884,47.5548599
2928299,947570,140,2018-04-24,4,2018,590000,2001,0,-122.1527997,47.4898826
2960932,27410,100,2018-10-26,10,2018,346000,1968,0,-122.2135101,47.3730908
2933827,113960,40,2018-05-28,5,2018,456000,1988,0,-122.3351506,47.2740861
2931059,372680,75,2018-05-10,5,2018,810000,1913,0,-122.3097428,47.5729146
2965828,537980,2735,2018-12-11,12,2018,760000,2007,0,-122.270817,47.4547211
2918201,124500,2297,2018-03-01,3,2018,1100000,1915,1988,-122.2028287,47.6867771
2923125,143270,1510,2018-03-30,3,2018,421500,1959,0,-122.1750605,47.4499904
2957041,546675,150,2018-09-25,9,2018,359990,1985,0,-122.1567223,47.359959
2950863,403110,240,2018-08-29,8,2018,553500,1995,0,-122.2792764,47.2883367
2966348,803560,800,2018-12-11,12,2018,493950,1989,0,-122.2039851,47.4149656
2967047,32206,9081,2018-12-11,12,2018,429000,1969,0,-122.02676,47.4161191
2962409,862760,61,2018-11-16,11,2018,620000,2002,0,-122.3402975,47.49328209999999
2954767,192606,9161,2018-09-24,9,2018,1425000,1986,0,-122.0980005,47.72949029999999
2966606,28400,110,2018-11-29,11,2018,2500000,1949,0,-122.384616,47.50153
2968647,339504,80,2018-12-26,12,2018,535000,2e3,0,-122.2960779,47.543543
2945676,619070,415,2018-07-27,7,2018,620000,1977,0,-122.3642866,47.75832639999999
2913905,660022,300,2018-01-17,1,2018,890000,1981,0,-122.0335062,47.6296504
2931373,794112,30,2018-05-17,5,2018,570000,1984,0,-122.20546,47.7151039
2969856,222670,25,2018-12-20,12,2018,460000,1955,0,-122.3393646,47.7729685
2963937,247351,330,2018-11-20,11,2018,465000,1977,0,-122.1371283,47.4454189
2962642,322104,9123,2018-11-15,11,2018,475000,1961,0,-122.320717,47.270974
2935786,46400,895,2018-06-05,6,2018,1250000,2003,0,-122.3931245,47.6951423
2931303,643380,70,2018-05-01,5,2018,644950,2017,0,-122.2297184,47.4970755
2934973,637250,25,2018-05-29,5,2018,690000,1946,0,-122.4085607,47.5756657
2958956,951093,510,2018-10-21,10,2018,510000,2e3,0,-122.2711045,47.3472826
2969267,873190,1310,2018-12-31,12,2018,395000,1976,0,-122.3697388,47.31056479999999
2953366,644620,65,2018-08-31,8,2018,895000,1964,0,-122.0297627,47.5511347
2939390,800147,440,2018-06-18,6,2018,1858000,2002,0,-122.0647505,47.6291215
2923781,867090,140,2018-03-29,3,2018,1600000,1914,0,-122.3167502,47.6380438
2954762,681780,190,2018-09-24,9,2018,588365,1983,0,-122.0331037,47.6319126
2962509,714070,640,2018-11-06,11,2018,405000,2010,0,-122.0969892,47.3821809
2968190,885764,830,2018-12-19,12,2018,635000,2001,0,-122.0340078,47.3873131
2950778,150320,80,2018-08-22,8,2018,456000,1966,0,-122.3685332,47.3221851
2965038,321690,90,2018-11-29,11,2018,432000,1993,0,-122.1837223,47.4205972
2959105,953660,1750,2018-10-16,10,2018,357500,1949,0,-122.3182673,47.3584033
2938053,802951,240,2018-06-15,6,2018,675000,1993,0,-122.3957956,47.3057135
2955164,382410,161,2018-09-24,9,2018,599999,1977,0,-122.255015,47.772056
2914860,125020,540,2018-02-09,2,2018,650000,1901,0,-122.2976885,47.5996977
2930962,752000,20,2018-05-15,5,2018,427500,1943,0,-122.3479874,47.4971786
2952890,259900,220,2018-09-06,9,2018,285000,1962,0,-122.187674,47.2911616
2958858,252308,9038,2018-10-22,10,2018,406200,1966,0,-121.7259598,47.4481863
2962842,212204,9065,2018-11-19,11,2018,410000,1944,0,-122.3051305,47.3754509
2956054,797990,500,2018-10-03,10,2018,520000,1949,0,-122.2931141,47.7439553
2937684,776420,100,2018-06-15,6,2018,430650,1962,0,-122.3326767,47.3351216
2954760,640070,203,2018-09-25,9,2018,1635000,2008,0,-122.1770905,47.6703473
2958268,723030,700,2018-10-17,10,2018,683500,1967,0,-122.1133648,47.469644
2953612,183030,30,2018-09-20,9,2018,925000,1976,0,-122.1137602,47.6374006
2942782,438570,255,2018-07-13,7,2018,1400000,1930,0,-122.2805235,47.63549219999999
2968943,913610,2960,2018-12-27,12,2018,1225000,1928,0,-122.3372003,47.6655759
2954452,701070,365,2018-09-06,9,2018,825000,1958,0,-122.3973645,47.6582022
2942270,926975,40,2018-07-13,7,2018,272000,1982,0,-122.3599371,47.28485000000001
2948308,610240,20,2018-08-17,8,2018,472500,1941,0,-122.3637379,47.46589909999999
2953368,57900,2395,2018-09-12,9,2018,1000000,1969,0,-122.3851043,47.6995176
2950694,795030,655,2018-08-28,8,2018,525000,1954,0,-122.2841882,47.5664718
2948661,287710,515,2018-08-16,8,2018,1320000,1924,0,-122.3576961,47.67643169999999
2954380,945520,744,2018-09-21,9,2018,729000,1948,0,-122.2896495,47.70145429999999
2942134,331360,86,2018-07-13,7,2018,233100,1961,0,-122.2197144,47.2857257
2948742,680221,20,2018-08-21,8,2018,350000,1991,0,-121.9898837,47.1926879
2944886,390500,290,2018-07-26,7,2018,925000,1989,0,-121.9937783,47.5737739
2929347,868229,2180,2018-04-27,4,2018,610000,2007,0,-122.024078,47.719226
2955783,637950,215,2018-10-01,10,2018,715000,2010,0,-122.3875825,47.58260689999999
2965382,144680,580,2018-12-05,12,2018,385000,1957,0,-122.3321842,47.4903306
2922601,774050,20,2018-03-22,3,2018,925000,1952,0,-122.2865823,47.7490564
2940002,155520,90,2018-06-27,6,2018,445000,1963,0,-122.287418,47.3783881
2968506,111530,30,2018-12-27,12,2018,1015000,2010,0,-122.1561284,47.5213107
2959250,618141,360,2018-10-04,10,2018,507500,2005,0,-122.2843705,47.3047657
2967499,197430,70,2018-12-14,12,2018,749900,1967,1984,-122.2424124,47.7085523
2936897,752540,140,2018-06-13,6,2018,937000,1978,0,-122.0336951,47.5712066
2925762,413694,30,2018-04-17,4,2018,389950,1996,0,-122.2196288,47.2615747
2964364,217200,242,2018-11-20,11,2018,320000,1962,0,-122.2650327,47.4849177
2964053,152104,9096,2018-11-16,11,2018,395100,1961,0,-122.2839366,47.3094115
2938565,806700,72,2018-06-24,6,2018,638000,1961,0,-122.2579462,47.5098649
2930506,739880,10,2018-05-15,5,2018,360000,1956,0,-122.30172,47.4964171
2931837,739930,1190,2018-05-18,5,2018,461000,1972,0,-122.1899194,47.4637934
2962794,242503,9043,2018-11-06,11,2018,1005000,1910,0,-122.3641937,47.6415987
2935958,796760,171,2018-06-14,6,2018,605000,1937,0,-122.2851674,47.3541386
2954815,72305,9069,2018-09-19,9,2018,575000,1958,0,-122.226588,47.491335
2925744,387600,360,2018-04-13,4,2018,702000,1966,0,-122.1869053,47.72523229999999
2962332,896195,490,2018-11-14,11,2018,470000,1997,0,-122.2520189,47.316307
2960631,402410,1586,2018-10-11,10,2018,635000,1995,0,-122.3081744,47.7598753
2959278,10900,60,2018-10-23,10,2018,600000,1968,0,-122.2985333,47.7758607
2940437,200120,60,2018-06-26,6,2018,828000,1910,0,-122.3599442,47.68309319999999
2939154,956050,105,2018-06-06,6,2018,1413000,1966,0,-122.1677902,47.5880049
2963991,133830,80,2018-11-16,11,2018,1970000,1909,0,-122.3050475,47.63192009999999
2950660,164350,8,2018-08-28,8,2018,435000,1951,0,-122.3425696,47.76763159999999
2964458,200590,80,2018-11-28,11,2018,324000,1967,0,-122.1795953,47.3545561
2937986,221590,840,2018-06-15,6,2018,418000,1993,0,-122.0568448,47.3512549
2927804,164650,2480,2018-04-27,4,2018,850000,1900,0,-122.3590786,47.6834827
2932038,769860,130,2018-05-14,5,2018,468000,1960,0,-122.3215552,47.4206692
2963075,421940,1130,2018-11-13,11,2018,1535000,1927,0,-122.2737983,47.6561428
2926248,401930,505,2018-04-16,4,2018,915000,1910,1994,-122.2879887,47.761232
2961788,524980,1450,2018-11-09,11,2018,460000,1942,0,-122.2766731,47.5575245
2964338,142205,9235,2018-11-27,11,2018,882500,1990,0,-122.1302861,47.389407
2949731,323650,320,2018-08-22,8,2018,810000,1983,0,-122.1408013,47.6019668
2961028,930130,753,2018-10-31,10,2018,810000,2008,0,-122.3425735,47.6383877
2940052,327860,180,2018-06-29,6,2018,600000,2007,0,-122.372611,47.55000279999999
2927992,52205,9095,2018-04-28,4,2018,315000,1951,0,-122.1979067,47.4216875
2942371,798320,30,2018-07-12,7,2018,344500,1969,0,-122.3057389,47.33373719999999
2963409,948595,1520,2018-11-21,11,2018,525000,1984,0,-122.0886745,47.3485852
2963352,329870,10,2018-11-20,11,2018,423500,1943,0,-122.3544119,47.524524
2952361,363002,300,2018-09-10,9,2018,593000,2005,0,-121.9981802,47.5475619
2942328,948270,165,2018-07-12,7,2018,1010000,1904,0,-122.3415986,47.6824077
2966360,793600,426,2018-12-04,12,2018,1125000,1978,0,-122.398801,47.5532133
2936503,375160,1315,2018-06-05,6,2018,399950,1990,0,-122.2659975,47.2888169
2958260,162606,9198,2018-09-27,9,2018,650000,1981,0,-122.041027,47.739815
2940033,212505,9121,2018-06-28,6,2018,1200000,1959,0,-122.174684,47.6387231
2918307,566210,55,2018-02-28,2,2018,610000,1954,0,-122.3226164,47.7614968
2942864,932101,110,2018-07-13,7,2018,350000,1983,0,-122.0052881,47.2019532
2946949,721268,690,2018-07-20,7,2018,402500,1995,0,-122.3080053,47.26138770000001
2952946,382800,250,2018-09-12,9,2018,267600,1951,0,-122.231224,47.3773101
2957918,82405,9037,2018-10-08,10,2018,2100000,2007,0,-122.1968959,47.5830301
2956811,259240,360,2018-10-08,10,2018,760000,1972,0,-122.1654141,47.7156775
2961398,414930,10,2018-10-31,10,2018,2295000,2004,0,-122.2053694,47.6678217
2934345,202506,9012,2018-06-05,6,2018,1516000,1991,0,-122.0761105,47.6390867
2950359,618710,470,2018-08-28,8,2018,405000,1984,0,-122.1576066,47.387387
2957057,287210,725,2018-10-04,10,2018,837000,1949,0,-122.3959588,47.6821934
2946044,329870,752,2018-07-29,7,2018,302000,1943,0,-122.3519716,47.5193364
2951058,797720,965,2018-08-24,8,2018,1386500,2006,0,-122.2934537,47.6851373
2964126,62104,9107,2018-11-27,11,2018,720000,1968,0,-122.3395229,47.3358146
2957690,679220,350,2018-10-15,10,2018,271000,1951,0,-122.1611326,47.354025
2940513,744750,5,2018-06-27,6,2018,1045000,1962,2016,-122.1849245,47.6851101
2946742,407430,2,2018-07-30,7,2018,717000,1986,0,-122.2797204,47.7009856
2940133,12503,9074,2018-06-21,6,2018,865000,2015,0,-122.3739019,47.6796649
2934225,734960,230,2018-05-29,5,2018,395000,1996,0,-122.205315,47.28443
2958021,272006,9063,2018-10-12,10,2018,675000,1971,0,-122.0186791,47.185825
2930696,769787,340,2018-05-04,5,2018,397000,1985,0,-122.1825955,47.3664877
2944162,789630,102,2018-07-18,7,2018,612560,1966,0,-122.2862845,47.52196199999999
2961810,913610,2496,2018-11-07,11,2018,1030000,1909,0,-122.3348358,47.6659353
2932357,798500,360,2018-05-18,5,2018,365000,1966,0,-122.2975659,47.3328642
2953079,259186,120,2018-09-13,9,2018,490000,1988,0,-122.1643333,47.4323409
2942341,62506,9090,2018-07-17,7,2018,1622000,2009,0,-122.0926109,47.6858699
2926161,983420,1215,2018-04-18,4,2018,505000,2004,0,-122.2869809,47.5702067
2929814,176960,40,2018-05-09,5,2018,662000,1953,0,-122.3793641,47.5062473
2942952,375590,25,2018-07-03,7,2018,778000,1954,0,-122.2006748,47.7019005
2968547,711650,370,2018-12-28,12,2018,245000,1950,0,-122.2215613,47.3021068
2929022,793600,402,2018-05-07,5,2018,1805358,1989,0,-122.3992056,47.5536014
2951220,443560,145,2018-08-30,8,2018,375000,1943,0,-122.290798,47.4468547
2967344,679330,140,2018-11-21,11,2018,935000,2002,0,-122.0277869,47.5572974
2951929,545600,415,2018-08-29,8,2018,2268000,1956,0,-122.2102695,47.5707572
2934017,221590,1110,2018-05-29,5,2018,440000,1992,0,-122.0571237,47.35410110000001
2952276,402290,413,2018-09-10,9,2018,699950,1966,0,-122.2877857,47.7758919
2909790,948575,270,2018-01-04,1,2018,410000,1989,0,-122.2073207,47.4512137
2936330,512800,66,2018-06-06,6,2018,240000,1942,0,-122.1658354,47.4693378
2963531,112304,9086,2018-11-19,11,2018,605000,1940,0,-122.2498479,47.4992108
2944395,936870,270,2018-07-24,7,2018,360000,1942,0,-122.2621629,47.5029714
2962385,720590,50,2018-11-08,11,2018,540000,1973,0,-122.2766089,47.3566198
2913837,383215,110,2018-01-30,1,2018,402000,1981,0,-122.2177564,47.3873848
2930500,202405,9105,2018-05-07,5,2018,899000,1980,0,-122.18744,47.55001530000001
2967208,256880,83,2018-12-12,12,2018,664350,1930,0,-122.2913545,47.7046115
2929107,372880,60,2018-04-30,4,2018,890000,1957,1990,-122.1496624,47.364085
2935369,947700,390,2018-06-08,6,2018,577500,1967,0,-122.190661,47.7343007
2929928,255700,200,2018-05-04,5,2018,393000,1979,0,-122.3696595,47.2999062
2923127,712930,2425,2018-04-04,4,2018,507000,1903,0,-122.2585411,47.5160369
2941531,730000,450,2018-07-09,7,2018,439988,2005,0,-122.19064,47.428855
2950243,723750,1220,2018-08-27,8,2018,2695000,2004,0,-122.1321862,47.5310797
2918258,115910,80,2018-03-02,3,2018,640000,1971,0,-122.2291378,47.5019175
2968662,326057,190,2018-12-04,12,2018,695000,2003,0,-122.1929021,47.4719846
2953461,330398,160,2018-09-05,9,2018,1625000,2002,0,-122.1486317,47.5184082
2957948,640351,540,2018-09-12,9,2018,568000,1997,0,-122.158931,47.4949158
2924375,329870,826,2018-04-10,4,2018,400000,1942,0,-122.3509128,47.5200877
2953802,924490,224,2018-09-18,9,2018,900000,1946,0,-122.2849728,47.6871653
2931965,281710,170,2018-05-17,5,2018,384300,1977,0,-122.431119,47.374379
2958326,226700,764,2018-10-18,10,2018,649950,2003,0,-122.3936149,47.6906699
2957015,400600,190,2018-10-01,10,2018,389000,1942,0,-122.2806881,47.5257449
2967680,792360,310,2018-12-18,12,2018,745000,1961,0,-122.1440169,47.5945067
2955807,334390,2060,2018-10-01,10,2018,725000,2005,0,-122.1913525,47.5150972
2941797,143240,710,2018-07-11,7,2018,399950,1958,0,-122.180469,47.451066
2962176,612660,956,2018-10-22,10,2018,645000,2007,0,-122.3823157,47.5580459
2956930,93000,216,2018-10-03,10,2018,740000,1950,0,-122.3612355,47.7181617
2935537,733440,1390,2018-06-08,6,2018,430000,1977,0,-121.7536278,47.4655868
2935001,32110,10,2018-06-06,6,2018,1630000,1996,0,-122.2199076,47.5306091
2939512,779680,25,2018-06-22,6,2018,476000,1958,0,-122.3406517,47.4891981
2933840,935290,360,2018-06-01,6,2018,555000,1916,0,-122.3581793,47.51968429999999
2956543,889445,80,2018-09-18,9,2018,1115000,2005,0,-122.1332804,47.59577119999999
2912378,62504,9329,2018-01-25,1,2018,660000,1947,0,-122.34338,47.6853164
2929530,769420,190,2018-04-18,4,2018,570000,2015,0,-122.3399892,47.5038027
2950212,763580,550,2018-08-22,8,2018,730000,1941,2010,-122.3593028,47.46892159999999
2959797,267650,110,2018-10-18,10,2018,420000,2006,0,-122.173772,47.3904104
2965301,26300,1,2018-12-05,12,2018,520000,2009,0,-122.345615,47.699447
2954965,240880,370,2018-09-24,9,2018,520000,1980,0,-121.91684360000001,47.3629568
2924731,713780,275,2018-04-12,4,2018,255000,1969,0,-122.3521046,47.27988930000001
2927353,375500,300,2018-04-18,4,2018,615000,1966,0,-122.2285973,47.7263195
2930520,276760,1895,2018-05-11,5,2018,1040000,2014,0,-122.3815199,47.6743485
2939579,289520,150,2018-06-26,6,2018,350000,1980,0,-122.116673,47.3648806
2937801,212505,9116,2018-06-19,6,2018,1325000,1965,0,-122.1778344,47.6381427
2953220,108870,210,2018-09-13,9,2018,1450000,1988,0,-122.1500154,47.63397579999999
